,fecha,provincia,altitud,tmed,prec,tmin,tmax,velmedia,sol,presMax,presMin,hr
1029,2020-03-19,MADRID,667,13.5,0.0,10.2,16.8,1.7,,945.7,939.9,54.0
1030,2020-03-20,MADRID,667,10.8,0.0,9.2,12.5,2.8,,940.2,937.6,54.0
1031,2020-03-21,MADRID,667,8.2,2.2,7.2,9.3,1.4,,937.7,933.7,54.0
1032,2020-03-22,MADRID,667,9.8,9.5,6.7,13.0,1.9,,937.0,932.8,54.0
1033,2020-03-23,MADRID,667,10.8,4.0,7.2,14.4,1.9,,938.6,936.0,54.0
1034,2020-03-24,MADRID,667,12.0,0.0,8.5,15.6,2.2,,939.5,936.7,54.0
1035,2020-03-25,MADRID,667,11.7,0.0,6.4,17.0,2.2,,939.7,934.3,54.0
1036,2020-03-26,MADRID,667,10.0,0.0,4.0,15.9,2.8,,934.2,931.0,54.0
1037,2020-03-27,MADRID,667,6.2,0.0,2.0,10.3,2.8,,937.2,931.5,54.0
1038,2020-03-28,MADRID,667,9.2,0.0,2.6,15.7,1.9,,940.5,937.0,54.0
1039,2020-03-29,MADRID,667,12.2,0.0,5.0,19.3,1.4,,941.5,936.9,54.0
1040,2020-03-30,MADRID,667,5.6,9.8,0.5,10.8,4.2,,937.0,932.4,54.0
1041,2020-03-31,MADRID,667,4.8,18.2,0.1,9.6,2.8,,932.7,928.9,54.0
1042,2020-04-01,MADRID,667,9.6,0.9,5.7,13.5,1.7,,933.8,931.4,55.0
1043,2020-04-02,MADRID,667,9.3,0.0,3.4,15.2,2.8,,937.2,932.2,55.0
1044,2020-04-03,MADRID,667,11.4,0.0,5.0,17.7,1.1,,940.3,937.4,55.0
1045,2020-04-04,MADRID,667,12.2,0.0,5.8,18.5,3.6,,939.8,937.2,55.0
1046,2020-04-05,MADRID,667,14.2,0.8,8.9,19.4,1.7,,940.4,937.4,55.0
1047,2020-04-06,MADRID,667,14.8,7.2,11.6,17.9,1.9,,944.7,939.2,55.0
1048,2020-04-07,MADRID,667,14.0,6.7,10.6,17.3,1.1,,946.3,943.7,55.0
1049,2020-04-08,MADRID,667,16.1,0.0,10.6,21.6,1.1,,947.0,942.1,55.0
1050,2020-04-09,MADRID,667,13.1,14.2,11.0,15.2,1.4,,943.8,941.4,55.0
1051,2020-04-10,MADRID,667,11.9,2.7,10.0,13.8,1.1,,944.5,942.0,55.0
1052,2020-04-11,MADRID,667,14.8,0.2,11.2,18.3,1.4,,943.6,940.4,55.0
1053,2020-04-12,MADRID,667,15.0,2.4,10.0,20.0,1.1,,942.0,932.7,55.0
1054,2020-04-13,MADRID,667,12.9,1.1,7.6,18.2,1.1,,933.9,930.6,55.0
1055,2020-04-14,MADRID,667,13.9,3.0,11.0,16.8,1.4,,936.2,932.6,55.0
1056,2020-04-15,MADRID,667,11.8,18.1,8.4,15.3,3.1,,938.9,932.8,55.0
1057,2020-04-16,MADRID,667,14.2,3.5,9.8,18.7,2.8,,938.8,934.6,55.0
1058,2020-04-17,MADRID,667,14.2,0.0,10.5,17.8,1.9,,938.2,936.8,55.0
1059,2020-04-18,MADRID,667,15.4,3.3,10.4,20.5,1.1,,939.3,933.4,55.0
1060,2020-04-19,MADRID,667,13.6,5.2,9.2,18.1,1.4,,935.0,931.6,55.0
1061,2020-04-20,MADRID,667,13.1,0.4,7.6,18.6,1.9,,933.6,929.9,55.0
1062,2020-04-21,MADRID,667,11.4,0.1,7.8,14.9,1.4,,933.9,928.7,55.0
1063,2020-04-22,MADRID,667,14.4,0.0,9.1,19.6,1.1,,939.9,933.7,55.0
1064,2020-04-23,MADRID,667,16.2,0.0,12.4,20.0,1.4,,942.3,938.6,55.0
1065,2020-04-24,MADRID,667,16.6,0.0,11.2,22.1,1.7,,939.8,933.7,55.0
1066,2020-04-25,MADRID,667,17.3,0.0,11.6,23.0,1.7,,934.6,931.0,55.0
1067,2020-04-26,MADRID,667,16.5,0.0,12.2,20.8,2.2,,935.4,932.3,55.0
1068,2020-04-27,MADRID,667,13.7,0.0,10.1,17.3,2.8,,936.1,933.1,55.0
1069,2020-04-28,MADRID,667,12.6,0.0,7.7,17.6,2.8,,941.3,935.3,55.0
1070,2020-04-29,MADRID,667,13.4,0.0,7.1,19.7,3.1,,942.2,939.5,55.0
1071,2020-04-30,MADRID,667,15.0,0.0,10.4,19.6,3.9,,943.0,938.9,55.0
1072,2020-05-01,MADRID,667,16.4,0.0,10.9,21.9,2.8,,944.1,941.0,54.0
1073,2020-05-02,MADRID,667,19.0,0.0,12.0,25.9,1.9,,944.5,941.0,54.0
1074,2020-05-03,MADRID,667,20.6,0.0,12.4,28.8,1.1,,943.4,937.4,54.0
1075,2020-05-04,MADRID,667,23.3,0.0,16.6,30.0,2.8,,938.9,934.7,54.0
1076,2020-05-05,MADRID,667,18.3,0.0,12.9,23.7,2.2,,940.7,938.9,54.0
1077,2020-05-06,MADRID,667,17.8,0.0,10.1,25.6,0.6,,941.7,938.6,54.0
1078,2020-05-07,MADRID,667,20.4,0.0,14.8,26.1,3.3,,940.4,937.7,54.0
1079,2020-05-08,MADRID,667,21.6,0.0,15.7,27.5,1.7,,939.4,934.2,54.0
1080,2020-05-09,MADRID,667,18.1,0.1,13.0,23.2,2.8,,936.7,931.2,54.0
1081,2020-05-10,MADRID,667,14.4,0.0,9.3,19.5,3.9,,931.8,929.4,54.0
1082,2020-05-11,MADRID,667,14.8,1.2,10.0,19.6,3.6,,934.6,930.0,54.0
1083,2020-05-12,MADRID,667,12.2,19.3,9.3,15.2,3.1,,934.6,930.0,54.0
1084,2020-05-13,MADRID,667,14.0,9.0,9.3,18.8,1.7,,930.3,927.5,54.0
1085,2020-05-14,MADRID,667,11.9,11.4,9.1,14.7,1.4,,932.7,925.3,54.0
1086,2020-05-15,MADRID,667,14.4,13.2,9.7,19.0,1.1,,939.2,933.5,54.0
1087,2020-05-16,MADRID,667,15.6,0.8,10.8,20.3,3.1,,943.8,938.6,54.0
1088,2020-05-17,MADRID,667,16.0,0.0,9.5,22.4,1.9,,944.8,942.4,54.0
1089,2020-05-18,MADRID,667,18.9,0.0,10.6,27.2,1.1,,946.1,942.8,54.0
1090,2020-05-19,MADRID,667,21.2,0.0,13.1,29.3,0.8,,944.3,940.9,54.0
1091,2020-05-20,MADRID,667,22.8,0.0,14.6,30.9,1.1,,941.1,938.7,54.0
1092,2020-05-21,MADRID,667,23.3,0.0,15.0,31.6,1.7,,945.1,941.6,54.0
1093,2020-05-22,MADRID,667,24.2,0.0,16.4,32.0,1.7,,948.3,944.7,54.0
1094,2020-05-23,MADRID,667,25.0,0.0,17.5,32.5,1.9,,948.5,945.3,54.0
1095,2020-05-24,MADRID,667,24.0,0.0,17.7,30.2,1.7,,949.0,944.8,54.0
1096,2020-05-25,MADRID,667,24.0,1.8,17.2,30.9,1.9,,948.5,945.3,54.0
1097,2020-05-26,MADRID,667,21.0,0.0,16.7,25.4,2.5,,949.1,945.6,54.0
1098,2020-05-27,MADRID,667,23.5,0.0,17.0,30.0,2.5,,947.9,944.1,54.0
1099,2020-05-28,MADRID,667,23.4,0.0,17.3,29.4,1.7,,948.1,941.5,54.0
1100,2020-05-29,MADRID,667,23.2,0.0,15.7,30.6,1.1,,943.0,936.0,54.0
1101,2020-05-30,MADRID,667,24.8,0.0,17.9,31.6,1.7,,938.6,934.5,54.0
1102,2020-05-31,MADRID,667,23.0,37.8,15.4,30.7,2.2,,938.8,932.4,54.0
1103,2020-06-01,MADRID,667,21.1,0.0,14.9,27.3,0.8,,939.7,937.1,46.0
1104,2020-06-02,MADRID,667,23.0,0.0,17.5,28.5,1.1,,939.8,935.6,46.0
1105,2020-06-03,MADRID,667,22.0,4.5,16.0,28.0,2.8,,935.8,929.6,46.0
1106,2020-06-04,MADRID,667,18.9,0.0,14.9,22.9,3.6,,934.8,927.3,46.0
1107,2020-06-05,MADRID,667,20.2,0.0,12.7,27.6,1.4,,937.7,934.5,46.0
1108,2020-06-06,MADRID,667,21.4,0.0,15.6,27.1,2.8,,936.0,930.7,46.0
1109,2020-06-07,MADRID,667,18.8,2.0,13.0,24.7,1.4,,936.1,931.0,46.0
1110,2020-06-08,MADRID,667,17.1,0.0,11.0,23.2,2.8,,941.2,935.1,46.0
1111,2020-06-09,MADRID,667,17.3,0.0,10.8,23.8,,,941.9,939.1,46.0
1112,2020-06-10,MADRID,667,18.6,0.0,11.6,25.5,,,941.5,931.3,46.0
1113,2020-06-11,MADRID,667,19.1,0.0,14.2,24.0,,,935.1,927.5,46.0
1114,2020-06-12,MADRID,667,15.4,1.8,10.0,20.9,,,935.0,929.3,46.0
1115,2020-06-13,MADRID,667,16.8,0.0,10.3,23.4,,,940.9,935.0,46.0
1116,2020-06-14,MADRID,667,19.2,0.0,12.9,25.5,,,943.8,940.8,46.0
1117,2020-06-15,MADRID,667,20.6,0.0,14.1,27.0,,,944.7,941.1,46.0
1118,2020-06-16,MADRID,667,20.7,0.0,15.8,25.6,,,944.3,939.6,46.0
1119,2020-06-17,MADRID,667,20.4,0.0,13.7,27.1,,,941.1,936.5,46.0
1120,2020-06-18,MADRID,667,22.4,0.0,15.8,28.9,,,939.3,935.6,46.0
1121,2020-06-19,MADRID,667,23.4,0.0,16.5,30.3,,,942.9,938.7,46.0
1122,2020-06-20,MADRID,667,24.4,0.0,16.5,32.3,,,944.8,942.2,46.0
1123,2020-06-21,MADRID,667,26.4,0.0,18.8,33.9,,,947.5,943.3,46.0
1124,2020-06-22,MADRID,667,26.8,0.0,19.1,34.4,,,946.6,940.5,46.0
1125,2020-06-23,MADRID,667,28.9,0.0,21.6,36.2,,,942.8,937.8,46.0
1126,2020-06-24,MADRID,667,27.0,0.1,22.7,31.3,,,941.3,938.4,46.0
1127,2020-06-25,MADRID,667,28.2,0.0,21.7,34.6,,,939.9,936.0,46.0
1128,2020-06-26,MADRID,667,26.0,0.0,20.8,31.2,,,938.9,936.7,46.0
1129,2020-06-27,MADRID,667,25.3,0.0,18.5,32.1,,,941.2,938.4,46.0
1130,2020-06-28,MADRID,667,27.2,0.0,20.0,34.4,,,941.3,938.3,46.0
1131,2020-06-29,MADRID,667,28.8,0.0,21.2,36.5,0.0,,941.3,936.8,46.0
1132,2020-06-30,MADRID,667,29.6,0.0,22.1,37.0,,,938.6,933.9,46.0
1133,2020-07-01,MADRID,667,28.0,0.0,20.7,35.4,,,937.5,934.9,39.0
1134,2020-07-02,MADRID,667,26.9,0.0,20.8,33.0,,,940.1,936.9,39.0
1135,2020-07-03,MADRID,667,23.9,0.0,16.6,31.2,,,943.8,939.9,39.0
1136,2020-07-04,MADRID,667,26.0,0.0,18.4,33.5,,,946.2,942.3,39.0
1137,2020-07-05,MADRID,667,27.9,0.0,20.3,35.5,,,945.6,940.8,39.0
1138,2020-07-06,MADRID,667,29.6,0.0,22.5,36.8,,,942.0,938.4,39.0
1139,2020-07-07,MADRID,667,30.1,0.0,22.4,37.8,0.0,,940.5,936.7,39.0
1140,2020-07-08,MADRID,667,29.6,0.0,24.0,35.1,,,940.6,935.7,39.0
1141,2020-07-09,MADRID,667,27.6,0.0,21.0,34.2,0.0,,941.2,937.9,39.0
1142,2020-07-10,MADRID,667,26.0,0.0,18.9,33.1,,,940.6,937.5,39.0
1143,2020-07-11,MADRID,667,28.8,0.6,21.6,36.1,,,941.0,937.5,39.0
1144,2020-07-12,MADRID,667,27.1,0.0,21.4,32.8,,,942.9,938.8,39.0
1145,2020-07-13,MADRID,667,27.0,0.0,19.8,34.3,,,943.1,939.7,39.0
1146,2020-07-14,MADRID,667,26.6,0.0,19.7,33.5,,,,,39.0
1147,2020-07-15,MADRID,667,25.3,0.0,18.1,32.5,,,941.5,939.3,39.0
1148,2020-07-16,MADRID,667,26.2,0.0,18.4,34.1,2.2,,,,39.0
1149,2020-07-17,MADRID,667,27.6,0.0,20.5,34.6,3.3,,943.4,939.7,39.0
1150,2020-07-18,MADRID,667,26.8,0.0,19.0,34.7,2.8,,940.9,936.6,39.0
1151,2020-07-19,MADRID,667,29.2,0.0,21.8,36.7,2.2,,939.5,936.5,39.0
1152,2020-07-20,MADRID,667,28.8,0.0,21.0,36.6,1.7,,940.0,937.4,39.0
1153,2020-07-21,MADRID,667,29.5,5.4,24.0,35.0,2.8,,941.8,938.8,39.0
1154,2020-07-22,MADRID,667,24.2,0.0,16.6,31.7,,,942.7,940.5,39.0
1155,2020-07-23,MADRID,667,28.8,0.0,21.6,36.1,,,942.1,937.4,39.0
1156,2020-07-24,MADRID,667,28.8,0.0,22.0,35.7,,,,,39.0
1157,2020-07-25,MADRID,667,29.4,0.0,22.2,36.5,,,939.8,936.1,39.0
1158,2020-07-26,MADRID,667,30.5,0.0,23.0,38.0,,,939.3,937.5,39.0
1159,2020-07-27,MADRID,667,32.2,0.0,25.0,39.4,,,940.3,936.7,39.0
1160,2020-07-28,MADRID,667,29.5,0.0,23.4,35.6,,,939.8,937.8,39.0
1161,2020-07-29,MADRID,667,30.2,0.0,23.2,37.2,,,940.1,937.0,39.0
1162,2020-07-30,MADRID,667,31.4,0.0,23.5,39.2,,,939.0,934.7,39.0
1163,2020-07-31,MADRID,667,30.9,0.0,24.0,37.8,0.0,,940.3,938.2,39.0
1164,2020-08-01,MADRID,667,29.5,0.0,21.5,37.5,,,941.6,939.4,41.0
1165,2020-08-02,MADRID,667,28.6,0.0,21.5,35.6,,,940.1,936.9,41.0
1166,2020-08-03,MADRID,667,24.0,0.0,17.0,31.0,,,,,41.0
1167,2020-08-04,MADRID,667,26.1,0.0,19.1,33.1,,,940.9,936.7,41.0
1168,2020-08-05,MADRID,667,27.8,0.0,20.5,35.0,,,,,41.0
1169,2020-08-06,MADRID,667,30.8,0.0,23.9,37.7,,,940.3,937.1,41.0
1170,2020-08-07,MADRID,667,31.7,0.0,25.2,38.2,1.7,,942.2,939.0,41.0
1171,2020-08-08,MADRID,667,29.8,0.0,25.4,34.2,1.9,,944.1,940.2,41.0
1172,2020-08-09,MADRID,667,31.2,0.8,24.8,37.6,,,941.8,936.3,41.0
1173,2020-08-10,MADRID,667,26.1,1.1,21.2,31.0,1.9,,938.3,935.4,41.0
1174,2020-08-11,MADRID,667,19.7,26.6,15.0,24.4,1.4,,941.2,937.0,41.0
1175,2020-08-12,MADRID,667,20.9,0.0,14.6,27.2,0.3,,940.0,937.2,41.0
1176,2020-08-13,MADRID,667,23.2,0.0,16.9,29.4,,,,,41.0
1177,2020-08-14,MADRID,667,25.6,0.0,19.4,31.9,2.5,,940.2,936.6,41.0
1178,2020-08-15,MADRID,667,23.4,0.0,17.3,29.5,3.3,,938.6,936.1,41.0
1179,2020-08-16,MADRID,667,21.8,0.0,15.5,28.2,1.9,,939.4,937.2,41.0
1180,2020-08-17,MADRID,667,21.6,0.0,15.7,27.5,2.8,,939.7,937.8,41.0
1181,2020-08-18,MADRID,667,24.5,0.0,19.0,30.0,1.7,,939.5,936.8,41.0
1182,2020-08-19,MADRID,667,25.4,0.0,18.5,32.3,2.5,,938.4,932.3,41.0
1183,2020-08-20,MADRID,667,25.4,0.0,17.2,33.6,3.1,,935.6,932.8,41.0
1184,2020-08-21,MADRID,667,26.0,0.0,20.4,31.6,3.3,,941.9,935.4,41.0
1185,2020-08-22,MADRID,667,26.2,0.0,19.9,32.4,2.2,,944.8,941.7,41.0
1186,2020-08-23,MADRID,667,26.4,0.0,19.8,33.0,1.7,,944.5,940.5,41.0
1187,2020-08-24,MADRID,667,26.3,0.0,20.1,32.5,2.2,,942.0,938.3,41.0
1188,2020-08-25,MADRID,667,28.4,0.0,21.3,35.6,1.9,,940.6,933.7,41.0
1189,2020-08-26,MADRID,667,28.5,0.0,21.0,36.0,2.5,,942.7,940.3,41.0
1190,2020-08-27,MADRID,667,29.0,0.0,21.6,36.4,2.5,,941.0,934.6,41.0
1191,2020-08-28,MADRID,667,26.0,0.0,20.0,32.0,3.3,,935.0,929.8,41.0
1192,2020-08-29,MADRID,667,18.8,0.0,14.5,23.0,3.6,,936.3,930.6,41.0
1193,2020-08-30,MADRID,667,17.4,0.0,11.6,23.1,2.8,,941.8,936.3,41.0
1194,2020-08-31,MADRID,667,18.6,0.0,12.1,25.0,1.9,,943.6,939.9,41.0
1195,2020-09-01,MADRID,667,20.8,0.0,15.3,26.4,1.1,,940.2,935.8,50.0
1196,2020-09-02,MADRID,667,22.1,0.0,15.2,29.0,2.8,,941.4,937.4,50.0
1197,2020-09-03,MADRID,667,24.0,0.0,17.2,30.8,1.9,,944.8,941.4,50.0
1198,2020-09-04,MADRID,667,25.2,0.0,18.8,31.6,1.7,,947.6,943.6,50.0
1199,2020-09-05,MADRID,667,25.2,0.0,18.0,32.3,0.8,,944.5,939.7,50.0
1200,2020-09-06,MADRID,667,26.2,0.0,19.9,32.4,2.2,,941.7,937.3,50.0
1201,2020-09-07,MADRID,667,20.2,0.0,14.0,26.3,3.1,,944.8,941.6,50.0
1202,2020-09-08,MADRID,667,19.7,0.0,13.1,26.3,3.1,,946.8,944.0,50.0
1203,2020-09-09,MADRID,667,22.0,0.0,15.7,28.2,1.4,,946.1,942.3,50.0
1204,2020-09-10,MADRID,667,23.9,0.0,17.9,29.9,2.2,,945.0,939.6,50.0
1205,2020-09-11,MADRID,667,24.6,0.0,18.5,30.8,2.2,,940.6,937.4,50.0
1206,2020-09-12,MADRID,667,25.4,0.0,19.1,31.6,1.9,,,,50.0
1207,2020-09-13,MADRID,667,25.8,0.0,19.6,32.1,2.8,,,,50.0
1208,2020-09-14,MADRID,667,24.2,1.3,19.6,28.8,1.9,,946.1,942.3,50.0
1209,2020-09-15,MADRID,667,22.8,0.0,18.0,27.5,2.2,,945.6,942.8,50.0
1210,2020-09-16,MADRID,667,24.4,3.4,18.8,30.0,0.8,,943.7,938.9,50.0
1211,2020-09-17,MADRID,667,21.4,13.0,17.4,25.5,,,941.0,936.4,50.0
1212,2020-09-18,MADRID,667,17.8,22.2,15.0,20.6,,,938.2,935.3,50.0
1213,2020-09-19,MADRID,667,17.2,0.6,14.9,19.6,,,939.8,937.4,50.0
1214,2020-09-20,MADRID,667,18.9,0.0,16.1,21.7,,,941.6,940.0,50.0
1215,2020-09-21,MADRID,667,18.8,0.0,13.7,23.9,,,942.1,939.8,50.0
1216,2020-09-22,MADRID,667,18.8,0.0,13.1,24.4,,,940.3,937.0,50.0
1217,2020-09-23,MADRID,667,19.8,6.6,16.3,23.2,,,938.8,936.3,50.0
1218,2020-09-24,MADRID,667,18.1,6.9,14.5,21.7,3.1,,940.2,937.5,50.0
1219,2020-09-25,MADRID,667,15.6,0.0,12.4,18.8,4.2,,945.6,940.1,50.0
1220,2020-09-26,MADRID,667,14.6,0.0,9.3,20.0,2.2,,945.7,937.4,50.0
1221,2020-09-27,MADRID,667,16.6,0.0,11.5,21.7,2.2,,940.1,936.8,50.0
1222,2020-09-28,MADRID,667,15.5,0.0,9.1,21.9,1.1,,942.4,939.6,50.0
1223,2020-09-29,MADRID,667,19.0,0.0,13.2,24.9,1.4,,942.7,939.6,50.0
1224,2020-09-30,MADRID,667,18.6,0.0,11.6,25.5,1.7,,940.6,937.0,50.0
1225,2020-10-01,MADRID,667,17.7,0.0,12.8,22.6,3.3,,937.0,929.3,64.0
1226,2020-10-02,MADRID,667,12.6,7.5,9.4,15.9,5.3,,929.3,918.9,64.0
1227,2020-10-03,MADRID,667,13.0,0.0,8.3,17.7,3.9,,934.1,928.6,64.0
1228,2020-10-04,MADRID,667,12.7,0.0,8.0,17.4,2.8,,936.8,932.3,64.0
1229,2020-10-05,MADRID,667,14.2,0.0,10.2,18.3,2.2,,944.1,936.5,64.0
1230,2020-10-06,MADRID,667,17.1,0.0,9.9,24.3,1.7,,947.0,943.9,64.0
1231,2020-10-07,MADRID,667,17.9,0.0,11.6,24.2,1.1,,947.7,945.4,64.0
1232,2020-10-08,MADRID,667,19.2,0.0,14.5,23.8,1.4,,947.5,944.8,64.0
1233,2020-10-09,MADRID,667,19.2,0.0,12.9,25.4,1.1,,947.1,944.0,64.0
1234,2020-10-10,MADRID,667,17.8,0.0,12.4,23.1,3.1,,946.8,943.8,64.0
1235,2020-10-11,MADRID,667,14.0,0.0,9.5,18.6,3.6,,948.2,946.0,64.0
1236,2020-10-12,MADRID,667,13.8,0.0,9.4,18.2,2.8,,948.0,943.9,64.0
1237,2020-10-13,MADRID,667,15.0,0.0,8.3,21.8,2.2,,943.9,935.6,64.0
1238,2020-10-14,MADRID,667,13.0,0.0,9.4,16.5,1.9,,940.3,935.2,64.0
1239,2020-10-15,MADRID,667,11.5,0.0,6.6,16.4,1.9,,941.8,939.3,64.0
1240,2020-10-16,MADRID,667,9.6,0.0,4.6,14.7,1.4,,942.7,939.8,64.0
1241,2020-10-17,MADRID,667,11.2,0.0,5.5,16.8,1.1,,943.2,939.9,64.0
1242,2020-10-18,MADRID,667,13.6,0.0,7.6,19.6,1.4,,944.6,941.7,64.0
1243,2020-10-19,MADRID,667,16.0,4.4,9.9,22.0,1.7,,943.0,936.7,64.0
1244,2020-10-20,MADRID,667,14.8,24.2,11.9,17.7,1.7,,936.8,926.6,64.0
1245,2020-10-21,MADRID,667,14.7,3.5,12.6,16.8,2.5,,936.0,929.8,64.0
1246,2020-10-22,MADRID,667,13.7,9.6,11.3,16.1,1.9,,940.2,936.0,64.0
1247,2020-10-23,MADRID,667,12.0,2.5,9.2,14.9,,,947.4,940.2,64.0
1248,2020-10-24,MADRID,667,11.2,0.0,7.6,14.8,3.3,,948.5,944.5,64.0
1249,2020-10-25,MADRID,667,11.0,7.5,7.4,14.5,,,944.5,935.6,64.0
1250,2020-10-26,MADRID,667,9.5,0.0,6.0,13.0,,,943.4,936.7,64.0
1251,2020-10-27,MADRID,667,10.4,0.0,5.6,15.2,,,948.4,941.6,64.0
1252,2020-10-28,MADRID,667,10.5,0.0,8.1,12.9,,,948.3,942.8,64.0
1253,2020-10-29,MADRID,667,11.8,0.0,9.2,14.5,,,950.6,948.0,64.0
1254,2020-10-30,MADRID,667,13.0,0.0,7.8,18.1,,,950.2,948.1,64.0
1255,2020-10-31,MADRID,667,14.4,0.0,8.6,20.2,,,949.8,946.7,64.0
1256,2020-11-01,MADRID,667,14.4,0.0,9.3,19.4,,,949.2,946.5,70.0
1257,2020-11-02,MADRID,667,14.6,0.0,10.5,18.7,,,947.2,945.0,70.0
1258,2020-11-03,MADRID,667,12.5,1.0,10.1,14.9,,,948.3,945.8,70.0
1259,2020-11-04,MADRID,667,9.6,3.8,7.7,11.5,,,946.7,939.9,70.0
1260,2020-11-05,MADRID,667,10.3,6.4,8.1,12.5,,,943.0,940.9,70.0
1261,2020-11-06,MADRID,667,14.4,20.0,10.8,18.1,,,941.8,936.0,70.0
1262,2020-11-07,MADRID,667,12.1,0.6,9.4,14.8,,,945.8,937.2,70.0
1263,2020-11-08,MADRID,667,11.7,7.2,8.4,15.0,,,,,70.0
1264,2020-11-09,MADRID,667,12.1,0.0,9.7,14.5,,,947.1,944.0,70.0
1265,2020-11-10,MADRID,667,11.2,0.0,7.2,15.3,,,949.9,947.0,70.0
1266,2020-11-11,MADRID,667,10.7,0.0,7.4,14.0,,,949.6,945.9,70.0
1267,2020-11-12,MADRID,667,11.8,0.0,8.9,14.8,,,947.3,943.2,70.0
1268,2020-11-13,MADRID,667,12.2,0.0,9.3,15.2,,,944.7,942.6,70.0
1269,2020-11-14,MADRID,667,11.5,2.5,10.7,12.3,,,944.6,942.4,70.0
1270,2020-11-15,MADRID,667,13.6,0.0,11.5,15.6,,,945.1,943.3,70.0
1271,2020-11-16,MADRID,667,14.3,0.1,11.2,17.4,,,948.8,943.9,70.0
1272,2020-11-17,MADRID,667,11.0,0.0,8.4,13.5,,,950.4,948.4,70.0
1273,2020-11-18,MADRID,667,11.6,0.0,9.3,13.9,,,951.3,949.7,70.0
1274,2020-11-19,MADRID,667,13.7,0.0,8.0,19.4,,,954.4,951.0,70.0
1275,2020-11-20,MADRID,667,11.6,0.0,7.5,15.7,,,954.0,949.0,70.0
1276,2020-11-21,MADRID,667,10.0,0.0,6.4,13.5,,,950.6,948.3,70.0
1277,2020-11-22,MADRID,667,8.4,0.0,4.2,12.7,,,951.2,948.2,70.0
1278,2020-11-23,MADRID,667,9.2,0.0,4.5,13.9,,,949.9,948.3,70.0
1279,2020-11-24,MADRID,667,8.0,0.0,4.1,11.8,,,948.2,941.5,70.0
1280,2020-11-25,MADRID,667,8.4,3.0,5.4,11.5,,,940.9,934.2,70.0
1281,2020-11-26,MADRID,667,10.5,4.6,8.5,12.5,,,936.0,933.4,70.0
1282,2020-11-27,MADRID,667,9.3,11.4,7.4,11.2,,,935.0,930.5,70.0
1283,2020-11-28,MADRID,667,9.0,0.0,7.1,10.8,,,935.2,928.8,70.0
1284,2020-11-29,MADRID,667,8.8,0.0,6.4,11.3,,,943.0,935.0,70.0
1285,2020-11-30,MADRID,667,9.6,0.0,6.4,12.9,,,946.7,943.0,70.0
1286,2020-12-01,MADRID,667,9.8,0.0,4.9,14.6,,,946.8,941.2,74.0
1287,2020-12-02,MADRID,667,7.2,0.0,3.5,10.8,,,940.7,938.5,74.0
1288,2020-12-03,MADRID,667,4.3,1.9,0.1,8.5,,,940.6,925.8,74.0
1289,2020-12-04,MADRID,667,5.0,0.1,2.6,7.3,,,926.3,919.3,74.0
1290,2020-12-05,MADRID,667,4.2,0.0,0.9,7.6,,,932.3,922.5,74.0
1291,2020-12-06,MADRID,667,4.8,0.0,2.0,7.7,,,934.1,930.8,74.0
1292,2020-12-07,MADRID,667,8.1,4.5,5.2,11.0,,,933.6,929.8,74.0
1293,2020-12-08,MADRID,667,6.8,0.1,4.4,9.1,,,939.0,930.5,74.0
1294,2020-12-09,MADRID,667,6.2,0.5,3.0,9.3,,,942.8,939.0,74.0
1295,2020-12-10,MADRID,667,10.0,4.0,5.4,14.5,,,939.4,934.4,74.0
1296,2020-12-11,MADRID,667,13.4,0.1,11.9,15.0,,,935.2,931.2,74.0
1297,2020-12-12,MADRID,667,11.2,0.0,8.6,13.7,,,939.8,933.4,74.0
1298,2020-12-13,MADRID,667,8.0,0.0,4.9,11.1,,,940.3,937.4,74.0
1299,2020-12-14,MADRID,667,11.2,2.0,9.2,13.2,,,937.9,934.3,74.0
1300,2020-12-15,MADRID,667,8.0,0.0,5.6,10.3,,,940.3,935.2,74.0
1301,2020-12-16,MADRID,667,8.0,0.1,5.4,10.6,,,941.6,937.6,74.0
1302,2020-12-17,MADRID,667,10.4,0.1,8.1,12.7,,,946.7,941.4,74.0
1303,2020-12-18,MADRID,667,7.7,0.8,5.6,9.8,,,946.8,943.4,74.0
1304,2020-12-19,MADRID,667,7.9,1.8,7.3,8.5,,,943.7,941.9,74.0
1305,2020-12-20,MADRID,667,8.4,0.2,5.7,11.2,,,950.0,943.0,74.0
1306,2020-12-21,MADRID,667,8.4,0.0,6.3,10.6,,,952.0,949.5,74.0
1307,2020-12-22,MADRID,667,8.6,0.0,7.0,10.1,,,951.8,948.2,74.0
1308,2020-12-23,MADRID,667,7.3,0.1,5.6,9.0,,,948.6,946.8,74.0
1309,2020-12-24,MADRID,667,7.8,0.0,5.4,10.2,,,947.8,944.5,74.0
1310,2020-12-25,MADRID,667,5.3,0.0,2.2,8.4,,,951.5,945.7,74.0
1311,2020-12-26,MADRID,667,3.8,0.0,-0.9,8.6,,,951.5,945.0,74.0
1312,2020-12-27,MADRID,667,2.8,2.2,-1.3,6.9,,,944.9,924.4,74.0
1313,2020-12-28,MADRID,667,5.7,0.1,2.9,8.5,,,928.0,921.5,74.0
1314,2020-12-29,MADRID,667,4.5,0.0,0.8,8.2,,,935.2,928.8,74.0
1315,2020-12-30,MADRID,667,4.8,0.0,1.2,8.4,,,940.7,934.8,74.0
